10.1907,11.1057,6.68306,9.47291,7.32145,8.38976,9.06932,8.6888,9.21528,9.3197,9.4734
10.5982,11.1478,6.10653,9.48509,6.86617,8.03477,9.13854,8.60544,9.52638,9.09995,9.06489
10.8296,11.2847,6.71726,9.35556,7.0703,8.34562,8.98697,8.20903,9.1866,9.31412,8.7473
10.4489,11.419,6.12994,8.92298,7.0443,8.16797,8.22719,7.86718,9.20239,7.84016,8.9065
10.6212,11.4781,6.0653,8.91319,6.89722,8.07195,8.3494,8.50074,9.24977,8.14602,8.64695
10.3038,11.3255,6.53294,8.57582,7.02341,8.11934,8.40567,8.15902,8.91884,8.05684,8.82447
11.3416,11.3375,6.20417,8.66696,7.03259,8.36979,8.65645,8.23668,8.89922,7.73773,8.81966
10.9338,11.1917,6.42817,8.53808,7.01819,8.29382,8.5274,7.76698,8.31187,7.84024,8.37394
11.4279,11.5353,6.53023,8.93123,7.07902,8.39853,8.58626,8.27529,8.74944,8.06703,9.06636
11.5603,11.9771,6.05167,8.71381,7.20258,7.55246,8.1965,7.43208,8.69726,7.94866,8.54576
11.3623,11.1747,5.96746,9.13579,7.16874,7.83218,8.36208,7.95624,8.5973,8.28138,8.6797
11.1438,11.6804,6.265,8.9481,7.11811,7.63219,8.48992,8.27869,8.31204,8.31994,8.96391
11.3144,11.7787,6.26013,9.06978,7.034,7.51485,8.48024,8.17156,8.29518,8.15929,8.93081
11.2357,11.4469,6.10181,9.10554,6.98935,7.54822,8.39357,8.05747,8.44298,8.37805,8.69752
11.1772,11.194,5.88181,9.01033,6.89734,7.44593,7.79182,7.77574,8.46963,7.73986,8.62221
10.9814,11.6389,6.34979,8.38332,6.99992,8.24213,8.34225,8.01195,8.5369,8.42878,8.8558
11.2209,11.2976,6.02093,8.54471,7.05281,7.8589,8.21611,8.24984,8.6303,7.54059,8.79273
10.8188,11.4887,6.0352,8.95968,6.89907,7.70201,8.24511,8.40413,9.13912,8.15665,8.73314
11.1192,11.6624,6.26958,9.12243,7.36083,7.69401,8.333,8.33126,9.06332,8.50838,8.83445
11.386,11.7169,6.52316,9.09612,7.04998,7.78608,8.35998,8.57535,9.13381,8.62458,9.14762
11.5346,11.1466,5.72899,9.06337,6.78782,7.54454,8.53542,7.73061,8.82305,6.95984,9.09243
11.3274,11.3889,6.16902,8.70154,7.33632,7.68232,8.59322,8.18036,8.41977,7.83069,8.43539
11.4915,11.48,6.00719,8.82197,7.25633,7.72845,8.62655,8.11475,8.36504,7.81386,8.58157
11.6797,11.5552,6.62411,8.85143,7.18998,7.78181,8.48776,8.18873,8.81602,8.09812,8.81248
11.5075,11.4707,5.97694,9.1514,6.84287,7.86645,8.63152,8.4628,8.55764,8.45024,8.80518
10.6257,10.4661,6.12095,8.78025,6.32102,7.57707,8.82947,8.9451,8.85977,9.21821,9.54085
10.3766,10.5838,6.24934,8.00762,6.78521,7.52579,8.87667,9.22189,8.22369,8.60578,9.20925
7.44525,8.14713,5.14668,8.9733,7.0665,5.20383,8.74204,9.07073,9.94511,7.78939,8.35776
10.3454,10.7147,5.97009,7.70301,6.49379,7.52721,9.42645,8.99532,9.1616,8.46836,8.73312
9.79743,10.8574,6.42881,8.11585,6.51474,7.54224,9.478,9.62097,8.3722,9.25814,8.22141
10.3048,10.0932,6.01454,7.43114,6.70164,7.43307,9.43225,9.14641,8.56298,8.45479,8.49729
9.86645,10.2642,6.25077,8.17943,6.59571,7.26169,8.95866,9.32051,8.5223,8.76115,8.6292
10.0541,10.7416,6.68454,8.44056,6.89864,7.75616,8.83362,9.21799,8.63247,8.10301,8.697
10.1863,10.6824,6.37759,8.23745,6.5813,7.58829,8.71352,8.88411,8.78367,8.00774,8.56781
10.0608,10.7777,6.10098,8.4387,6.62976,7.48879,8.66926,8.85851,8.54541,7.81466,8.5033
11.0808,11.2407,6.25726,7.93088,6.85317,7.32078,8.9296,8.46441,8.68658,8.01233,9.08658
11.1785,10.7814,6.52557,7.5662,6.46808,7.23662,8.72727,8.60518,9.12036,7.65313,8.78846
10.6486,10.6246,5.87652,8.4994,6.40833,7.66976,8.76309,7.78385,8.96174,7.84849,8.88075
10.7489,11.0559,5.80648,8.48992,6.64783,8.07743,8.86495,7.975,8.94855,7.95371,9.27307
10.1049,10.3419,5.72049,7.25412,6.65787,7.10331,9.19426,9.253,8.13309,8.06673,8.05336
10.7631,10.5532,5.98659,6.98711,6.34703,7.35729,9.13684,9.05948,8.47457,7.89416,8.34219
10.4842,10.6032,5.89944,7.60151,6.28391,7.55859,9.32197,8.57612,8.9708,8.06911,8.52587
10.4881,10.8109,5.91418,7.67826,6.30285,7.62773,9.11853,8.44622,8.96065,8.07983,8.36394
8.54095,9.64701,5.84159,8.35557,7.65312,7.88076,9.1556,8.93004,9.2869,8.31354,8.56283
8.67042,9.75234,5.75347,8.34133,7.69738,7.89765,9.05355,9.03533,9.14018,8.43174,8.58461
8.77284,10.087,6.1088,7.93854,7.56375,7.89189,9.09248,8.49728,9.055,8.79137,9.38342
8.83462,10.0224,5.8968,8.42477,7.74866,8.45946,9.28017,8.90395,9.60164,9.18979,8.59486
8.72648,10.3744,5.69317,8.84492,7.42295,8.05859,9.08678,8.56634,9.51721,8.30028,9.20191
8.5693,10.1555,5.58103,8.66241,7.53317,7.60536,9.25186,8.68447,9.58298,8.34653,8.99351
9.6775,10.5226,5.88623,8.11552,7.66822,7.85304,9.15912,8.16663,9.56352,7.83273,9.65531
9.46214,10.7193,6.4148,9.27043,7.63098,8.63455,9.28706,8.54478,9.70044,9.37828,8.97104
9.36731,9.3681,5.86729,9.13058,7.69095,7.06371,9.82867,8.94875,9.42221,8.82703,8.86563
9.58591,9.51542,6.08477,9.5131,7.39049,7.34461,9.74588,8.93661,9.35113,8.72367,8.79211
9.13478,10.2317,6.0054,8.48836,7.28449,7.43633,9.56055,8.39532,9.22547,8.64542,9.42121
9.09218,9.79289,5.7392,9.1931,7.45684,7.32592,9.07237,8.90892,9.13572,7.70766,8.67535
9.54189,9.69299,6.03874,9.18697,7.14917,7.13356,9.04269,8.87653,9.44927,7.67056,9.01411
9.99579,10.8595,5.87259,8.09226,7.61954,7.59305,8.93781,8.55307,8.9438,7.66855,9.1563
8.36641,10.9661,5.35607,9.18727,7.29139,7.17252,8.66091,8.64698,9.1795,7.63943,8.61872
8.36212,11.2003,5.78065,8.78714,7.39213,7.34755,8.5717,8.85626,9.06008,7.31813,8.90719
9.28647,10.9105,5.92023,8.79622,6.95461,7.01733,8.15653,8.71617,8.92739,7.79619,8.95855
9.03888,10.0634,5.3575,8.22299,6.42034,6.49078,7.90872,8.50805,8.37975,7.66317,8.74307
8.92646,10.2127,5.1141,8.63866,6.67208,6.86293,7.7743,8.88301,8.90052,7.68314,8.78148
8.88665,10.8431,5.65277,8.71221,6.91356,6.76076,8.32799,8.19567,8.7738,7.04627,8.61371
9.06468,11.1246,6.03001,9.17798,7.53087,7.32064,8.59107,8.82143,9.27165,7.45178,8.98333
9.00134,11.0585,6.06094,9.08964,7.28705,6.89258,8.58115,8.93725,9.23407,7.15641,9.00712
8.43831,11.0726,5.82404,8.68159,7.36924,7.31382,8.57385,8.64986,8.92281,7.28681,9.18366
9.93035,10.2974,5.53825,8.436,6.98225,6.84463,8.32736,8.77824,8.76541,7.89271,9.34916
9.71515,10.3285,4.99001,8.4565,6.499,6.73312,8.20046,8.70065,8.79404,7.59924,8.77182
9.11832,11.2187,6.02819,9.04401,7.41964,7.28488,8.55965,8.55681,9.21037,7.35415,8.93962
9.12953,11.1653,5.99272,9.07487,7.49213,7.32742,8.64008,8.55715,9.23495,7.42143,8.68285
8.94808,11.1741,5.60901,9.18046,7.49936,7.34215,8.3599,8.51089,9.42192,6.42755,8.88667
8.70238,11.2397,5.85759,8.69218,7.3584,7.36301,8.45115,8.75216,9.08956,7.01805,8.87535
9.80002,10.3935,5.42627,8.75371,6.94605,7.17907,8.22682,8.75231,9.00295,7.72134,9.02489
10.854,11.0547,5.68554,8.04273,7.16593,6.68201,7.42282,7.25497,9.3931,7.89847,9.16526
11.0258,10.9803,5.8133,7.93371,7.19515,6.6934,7.56539,7.16477,9.36143,7.78818,9.08874
10.8187,11.1307,5.66168,7.77488,7.01522,6.5001,7.40658,7.39871,9.42357,7.74785,8.95927
9.18488,11.1039,7.44506,7.16581,8.93757,5.7455,8.24056,7.91876,9.98416,6.20006,8.14404
8.72482,11.0422,7.17376,7.19876,8.66377,5.88545,8.28856,7.8348,10.0382,6.33777,8.19599
9.04925,11.1668,7.2622,7.10271,9.01591,5.49292,8.03244,7.88171,9.88288,6.14143,8.32426
7.8904,12.4204,7.42486,5.88004,9.25796,5.54195,7.7902,7.98403,10.3903,5.32297,9.35371
7.82851,12.0652,7.74564,5.58481,9.18824,5.58163,8.01732,7.79974,10.3993,5.66251,9.07753
7.56224,12.3585,7.61642,5.44589,9.41264,5.38603,7.93065,7.97515,10.4319,5.72479,9.04064
8.61295,11.7941,6.48659,6.09488,8.9402,5.84274,7.54174,7.06274,10.4478,5.5804,8.98441
8.51466,11.8133,6.59201,6.54055,9.21708,5.41373,7.55632,7.24029,10.3855,5.58978,8.54891
8.65058,11.5913,6.51508,5.93111,8.78779,5.37433,7.92917,7.19604,10.6182,5.77671,8.88608
8.81731,11.5947,6.61489,6.33064,9.10112,5.79667,7.82658,7.31578,10.457,5.89473,8.31131
8.72635,11.79,6.60496,6.17632,9.26799,5.79125,7.79354,7.11127,10.3363,5.91893,8.56895
8.57879,11.7033,6.48714,6.18484,9.12948,5.6136,8.06239,7.09097,10.4321,5.67166,8.16683
8.86888,11.5077,6.1135,6.7914,9.35857,5.55912,8.16592,6.94182,10.2289,6.08357,8.08949
8.68869,11.27,5.99921,6.71632,9.00265,5.45223,8.08131,6.50161,10.5689,6.11086,8.11357
8.60556,11.4213,6.15339,6.32928,9.18703,5.56926,7.78754,7.0071,10.1483,5.7774,8.19658
9.28325,10.8524,5.69688,6.93564,9.08746,6.05197,8.0458,7.23578,10.0866,6.64297,7.13352
9.31377,11.076,6.01012,7.20856,9.04257,5.50179,7.84915,7.25827,9.99471,6.29644,6.82411
9.25609,10.8725,5.78838,6.92235,9.03356,5.70897,8.22311,7.25446,10.3256,6.43178,7.22489
10.4298,11.3681,6.00936,7.53653,7.12218,7.10646,8.19402,7.21743,9.61558,7.40682,8.86714
10.4793,11.5086,5.83625,7.48836,7.1473,7.29032,8.08279,7.42019,9.6823,7.28895,8.86976
10.6257,11.2684,5.671,7.49254,7.28739,7.17486,8.04132,7.07028,9.55169,7.3348,8.81984
9.30083,11.212,6.61127,6.93098,8.45339,5.57279,7.81748,7.95947,9.97674,5.53689,8.95494
9.50791,11.155,7.02891,6.80957,8.48041,5.57023,8.1905,7.8168,9.88189,5.54475,8.77557
9.33727,11.4429,7.11265,6.77556,8.74889,5.31961,8.081,8.03333,9.76212,5.58701,8.79429
7.91336,12.2129,7.52899,5.6468,9.11223,5.02269,7.8842,8.02954,10.1479,5.4555,8.9364
7.89348,12.0179,7.26563,6.24609,8.2389,5.62787,7.98606,7.3599,10.2225,5.73548,8.9706
7.89318,12.2698,7.52656,5.72887,8.91363,5.34454,7.845,8.17613,10.1207,5.3466,8.78763
7.91194,12.281,7.56066,5.94915,9.30541,5.11484,7.75991,8.1852,10.1771,5.30158,8.58221
7.94492,12.1556,7.24764,5.73384,9.01235,5.24965,7.94043,7.90427,10.0931,5.58051,8.5595
8.14192,12.2307,7.09504,6.04099,9.19742,5.63699,7.99407,8.00155,10.2715,5.29026,8.64272
8.3262,12.0531,7.14533,6.09364,9.27654,5.26622,8.20508,8.01356,10.1273,5.58067,8.28138
8.28549,12.198,7.09529,5.95636,9.26964,5.37948,8.19673,7.7865,10.0748,5.52742,8.59892
8.51254,12.1773,7.39156,5.88231,8.97772,4.75321,8.41313,7.80977,10.2789,5.86782,8.29999
8.76097,11.7198,5.70764,6.28228,9.05821,5.56974,7.71697,7.60068,10.1483,5.3208,8.06341
8.58721,11.7739,6.02494,6.45134,9.12707,4.99106,7.85431,7.42745,10.2171,5.18537,8.11121
8.54774,11.9261,6.66466,6.19371,9.24209,4.85787,8.0851,7.54785,9.82987,5.77603,8.01599
9.4048,11.1182,5.99278,7.27702,8.72891,5.50501,8.49527,7.02731,9.49351,6.30171,6.20864
8.90288,11.347,5.7905,6.94919,9.19038,5.35299,8.40825,7.27855,10.0027,6.3915,5.83917
8.92758,11.4381,5.7543,6.64182,9.13103,5.5202,8.0059,6.9439,9.87226,5.57136,7.14221
10.315,11.4867,5.87177,7.81614,7.04528,6.68343,7.93067,7.29607,9.33983,7.72948,9.17024
10.4888,11.2287,5.78935,8.00265,7.0343,6.93415,7.84986,7.27051,9.49129,7.62917,9.21253
10.401,11.4375,5.70215,7.8766,7.2963,6.82275,7.71159,7.18313,9.44121,7.61495,9.28499
9.53625,11.0816,7.19918,7.14412,8.55181,5.69721,8.41892,7.85017,9.75094,6.19266,8.80206
9.68347,10.8578,7.20125,7.26525,8.604,5.7138,8.33554,8.01835,9.77143,6.08974,8.42384
9.58216,11.0475,6.92217,7.15359,8.62659,5.54751,8.14506,7.91639,9.91061,6.25629,8.85086
7.5764,12.3051,7.32199,5.53677,9.47151,5.25042,7.70957,7.7424,10.2766,5.84332,8.89287
7.54108,12.1925,7.18432,5.57901,9.31881,5.46929,7.59841,7.86272,10.2097,5.55149,8.67865
7.33331,12.2338,7.40999,5.55098,9.16817,5.43271,7.83771,7.8722,10.2654,5.83002,8.69877
7.72704,12.1054,7.17691,6.04478,9.40125,5.34916,7.88162,7.60938,10.1622,5.64635,8.59459
7.84662,12.0764,7.13674,5.65658,9.21949,5.07703,7.9139,7.37103,10.1511,5.70083,8.54447
7.63917,12.2652,7.29227,5.72759,8.82252,5.43309,7.83893,7.90918,9.9512,5.72495,8.40132
7.77877,12.1538,6.78757,6.20574,9.40173,5.21594,7.67976,7.59365,10.0909,5.76506,8.53155
7.92453,12.2564,6.74974,5.90205,9.44628,5.15518,7.64908,7.58025,10.0938,6.05031,8.39006
8.14741,11.9969,6.74498,6.10519,9.29731,5.43572,7.48265,7.52901,10.0478,5.73197,8.59285
7.81281,11.1956,5.80574,6.23392,9.31128,5.55676,8.13437,7.23108,10.0288,6.01013,7.92679
7.80619,11.5517,6.11321,6.36929,9.44198,5.59973,7.98394,7.56787,9.93533,5.85236,8.20964
8.00724,11.8897,6.28685,6.48955,9.24891,5.50404,7.91778,7.37782,10.2236,5.69089,8.21337
8.67872,11.5916,5.84802,6.78464,9.35672,5.56718,8.00428,7.12516,9.85567,6.29223,7.18664
8.64288,11.1731,5.86467,7.06473,9.33465,5.86808,8.3018,6.84981,10.2017,6.17354,7.05103
8.85133,11.1766,4.70601,7.07741,9.19603,5.98518,8.26181,6.98093,10.1834,6.12822,7.39648
8.89659,12.3436,4.70714,5.32719,8.53406,5.41187,7.20648,7.85892,9.10668,4.77806,8.58124
8.88224,12.4065,4.85593,5.37746,8.43784,5.41601,7.37222,7.86664,8.92171,5.10639,8.72517
8.88112,12.3696,4.71461,5.50738,8.49723,5.55972,7.43032,7.90962,9.01515,5.1244,8.61041
10.4523,11.0092,6.11835,8.49117,7.02877,8.11998,9.06557,8.20438,9.14995,8.20796,8.96266
9.93093,11.5866,6.55029,8.27652,7.10594,7.71725,8.64325,8.14799,8.90816,7.69049,9.03158
10.1738,11.2966,6.29372,8.49654,7.00261,7.92978,8.8516,8.00961,9.07796,7.79931,8.76207
10.5269,11.0095,5.99767,8.63541,6.83071,8.37072,9.04578,8.15619,9.18804,8.09567,9.08072
10.1966,11.381,6.43623,8.2239,6.91151,8.01954,9.17242,7.98783,9.23818,7.51712,8.88453
9.74028,11.5262,6.33069,8.31395,6.94481,7.62104,8.43143,8.18642,8.98469,7.51876,8.74177
10.1645,10.9969,5.91618,8.44138,6.8146,7.96327,8.78773,8.12238,9.14939,7.84618,8.98188
10.4234,10.9701,5.90482,8.57822,6.93572,8.34988,9.05027,7.94085,9.27441,8.02273,8.95106
10.5898,11.0111,6.14344,8.42277,6.80702,8.53195,9.35402,8.10721,9.25147,8.02341,9.02398
10.0565,11.3232,6.21698,8.34002,6.81463,7.87397,8.77398,7.98259,9.13686,7.72003,8.68996
10.3144,11.1528,6.14032,8.87792,6.99977,8.48178,9.34726,8.14474,9.1905,8.20725,9.14541
10.1676,11.3076,6.59962,8.36296,7.02299,8.02281,9.16702,8.05357,9.02306,7.58246,8.6882
11.0929,10.5188,6.39822,8.94043,6.78336,7.93616,8.98781,8.98925,9.29492,8.21951,9.15631
11.4143,10.7678,6.16375,8.93472,6.73105,7.53555,8.97139,8.98841,9.17591,8.35311,8.84144
10.8337,11.4979,6.19702,9.3255,6.87393,8.02388,8.60542,9.35287,9.33337,8.60028,9.09868
10.949,11.8025,6.23278,9.42239,6.94768,7.98381,8.90436,9.52069,9.86642,8.17075,9.33133
11.2199,11.1384,5.8887,9.43921,6.75204,7.73964,8.96986,9.3751,9.44413,7.9939,9.31449
11.4542,11.4593,6.34872,9.34676,6.80411,7.89493,8.62827,9.42717,9.24942,8.59006,9.28317
9.4988,11.3266,7.51792,9.43072,7.94991,7.70846,8.72781,8.21984,8.49362,8.22803,8.31166
9.58196,11.9812,7.97277,9.05635,7.75722,8.90827,9.57957,8.08071,10.1686,8.25599,9.24299
9.71565,11.9333,7.79804,9.00792,8.25501,8.43574,8.7324,8.36544,10.9145,8.26272,9.3254
9.5695,12.1176,7.36582,7.84159,7.92992,7.82202,8.84695,8.56782,10.0457,7.63193,9.33416
9.57492,12.1219,7.07768,7.03026,8.12958,6.77145,8.51819,8.52939,9.95354,7.29983,8.91529
9.62409,12.0011,7.61089,6.92184,7.98423,5.97805,8.38914,8.75739,9.61742,6.2835,8.92947
9.437,11.834,7.58184,6.8482,8.01802,5.37448,8.35203,8.64083,8.83991,5.70448,8.81146
9.30316,11.8997,7.31545,6.6677,7.91296,5.02597,8.20591,8.52264,8.77905,5.52014,8.58979
11.136,10.3401,5.95073,6.45,7.69122,4.9792,6.51253,8.62018,8.30976,5.92885,9.19759
10.0942,11.6177,8.14101,10.0054,7.87739,4.98723,7.60041,9.7569,8.33641,6.15727,8.52717
9.24437,11.5275,7.21834,9.02714,7.83995,5.67256,7.54597,8.96391,8.09091,7.63324,8.9127
9.48424,11.4227,7.09308,9.62622,7.70835,7.35019,7.47414,9.09887,8.26102,9.25126,8.8455
9.46894,10.8722,7.12587,9.15531,7.86949,8.10666,8.59493,8.42702,8.64565,8.11213,8.86754
9.43285,12.0373,7.8147,8.73332,7.77155,8.47257,9.43299,8.18355,10.092,8.00482,9.06735
9.65425,12.04,7.91169,8.42011,8.26725,8.16385,9.1777,8.29303,10.4937,8.10392,9.19591
8.57514,11.8743,7.31826,7.68538,8.11994,7.78489,8.68917,8.73729,9.41006,7.1878,8.84598
8.80874,12.248,7.26175,7.53092,7.92692,6.81579,8.69366,8.44623,8.9528,6.9592,8.81602
8.79651,12.2039,7.73857,6.76215,8.4047,5.78039,8.24243,8.75992,8.8944,6.18505,9.08693
9.22198,12.0742,7.4825,6.70099,7.90453,5.15124,8.35587,8.72784,8.96734,5.72856,8.45731
10.2436,10.7188,6.68356,5.98962,7.41992,4.63387,7.67532,8.63463,8.58016,5.21826,9.24591
10.966,11.7696,7.66251,8.15409,7.72018,4.79042,7.5004,9.51995,9.17968,5.57864,8.82322
9.78559,11.4957,7.80426,10.1037,7.75413,5.04705,7.50409,9.71453,8.75652,6.52813,8.5326
9.92874,11.1817,7.18766,9.41327,7.75662,6.08219,7.40985,9.04922,8.40362,8.51091,8.84512
10.058,11.1214,7.33183,9.38695,7.71011,7.61853,8.2192,9.20821,8.61808,9.31425,8.56909
9.10627,10.9055,6.7754,8.9184,7.96473,8.01307,9.10375,8.54091,8.78199,8.25501,8.5425
9.28587,12.1454,7.92962,9.22976,8.33321,8.25583,9.29025,8.40147,10.5917,8.31445,9.41426
9.37336,12.0785,7.76659,8.19075,7.83369,8.00153,8.83525,8.83402,10.6314,7.54699,9.14861
8.49578,12.4618,7.97298,7.28371,8.23806,7.64545,8.72095,8.70028,9.78758,7.71529,9.0107
8.90154,12.2893,7.88309,7.18472,8.31117,6.58006,8.45655,9.15381,9.54514,6.7996,8.80353
8.88196,12.3117,7.42628,6.46661,8.04832,5.69109,8.14476,8.96322,8.97379,6.02704,8.6474
